time	ctime	crpm	ccrpm	cfr	ccfr	cmdl	cpx	cpy	cpz	cm	ct	csn	cbn	cls	clx	cly	clz	asprms	aaccrms	asoundrms	cut
211105 14:47:40.575	50.525	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.082000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.925258	0.543984	0.008401	1	
211105 14:47:40.675	50.625	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.338000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	8.029337	0.354045	0.008025	1	
211105 14:47:40.775	50.725	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.338000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.800072	0.316373	0.008075	1	
211105 14:47:40.875	50.825	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.338000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.735401	0.451782	0.008005	1	
211105 14:47:40.975	50.925	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.338000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.814326	0.425002	0.007834	1	
211105 14:47:41.075	51.025	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.594000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.985294	0.498332	0.008179	1	
211105 14:47:41.175	51.125	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.594000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.986466	0.263654	0.007752	1	
211105 14:47:41.275	51.225	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.594000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.867972	0.419094	0.008045	1	
211105 14:47:41.375	51.325	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.876000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.825278	0.255727	0.007346	1	
211105 14:47:41.475	51.425	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.876000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.886537	0.255827	0.007578	1	
211105 14:47:41.575	51.525	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-36.876000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.931963	0.302327	0.007750	1	
211105 14:47:41.675	51.625	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.107000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.871122	0.423052	0.007953	1	
211105 14:47:41.775	51.725	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.107000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.840768	0.291878	0.008075	1	
211105 14:47:41.875	51.825	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.107000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.745235	0.264007	0.007610	1	
211105 14:47:41.975	51.925	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.363000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.877848	0.281346	0.007903	1	
211105 14:47:42.075	52.025	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.363000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	8.077000	0.287433	0.007992	1	
211105 14:47:42.175	52.125	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.363000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.890401	0.270325	0.007899	1	
211105 14:47:42.275	52.225	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.593000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.724360	0.359038	0.007855	1	
211105 14:47:42.375	52.325	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.593000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.785367	0.346049	0.007576	1	
211105 14:47:42.475	52.425	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.593000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	8.026851	0.422202	0.007650	1	
211105 14:47:42.575	52.525	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.593000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.953953	0.539401	0.007702	1	
211105 14:47:42.675	52.625	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.849000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.751510	0.436089	0.008030	1	
211105 14:47:42.775	52.725	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.849000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.782667	0.294678	0.007745	1	
211105 14:47:42.875	52.825	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-37.849000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.925121	0.359095	0.007499	1	
211105 14:47:42.975	52.925	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.105000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.962000	0.613340	0.007701	1	
211105 14:47:43.075	53.025	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.105000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.917856	0.913872	0.007576	1	
211105 14:47:43.175	53.125	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.105000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.825365	0.517042	0.007466	1	
211105 14:47:43.275	53.225	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.336000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.918480	0.393193	0.007458	1	
211105 14:47:43.375	53.325	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.336000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.895731	0.252087	0.007799	1	
211105 14:47:43.475	53.425	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.336000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.944984	0.270993	0.007631	1	
211105 14:47:43.575	53.525	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.592000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.771258	0.226867	0.008054	1	
211105 14:47:43.675	53.625	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.592000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.705112	0.368530	0.007964	1	
211105 14:47:43.775	53.725	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.592000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	8.011156	0.409085	0.008098	1	
211105 14:47:43.875	53.825	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.822000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	8.049242	0.387185	0.007950	1	
211105 14:47:43.975	53.925	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.822000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.838492	0.438092	0.008353	1	
211105 14:47:44.075	54.025	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-38.822000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.774732	0.444801	0.007917	1	
211105 14:47:44.175	54.125	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.053000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.838184	0.387448	0.008079	1	
211105 14:47:44.275	54.225	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.053000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.874254	0.457726	0.008418	1	
211105 14:47:44.375	54.325	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.053000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.965246	0.280166	0.008240	1	
211105 14:47:44.475	54.425	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.283000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.867256	0.343214	0.007925	1	
211105 14:47:44.575	54.525	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.283000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.953266	0.298453	0.008246	1	
211105 14:47:44.675	54.625	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.283000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.848696	0.459835	0.008092	1	
211105 14:47:44.775	54.725	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.565000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.874739	0.395519	0.008096	1	
211105 14:47:44.875	54.825	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.565000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.898537	0.315688	0.008391	1	
211105 14:47:44.975	54.925	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.565000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.818088	0.336744	0.007911	1	
211105 14:47:45.075	55.025	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.821000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.965227	0.361657	0.007828	1	
211105 14:47:45.175	55.125	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.821000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.944915	0.289373	0.007871	1	
211105 14:47:45.275	55.225	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-39.821000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.957995	0.257430	0.007590	1	
211105 14:47:45.375	55.325	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.077000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.836627	0.568894	0.007759	1	
211105 14:47:45.475	55.425	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.077000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.807986	0.591619	0.007884	1	
211105 14:47:45.575	55.525	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.077000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.906400	0.220647	0.008026	1	
211105 14:47:45.675	55.625	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.333000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.926631	0.301131	0.007836	1	
211105 14:47:45.775	55.725	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.333000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.986091	0.245760	0.008120	1	
211105 14:47:45.875	55.825	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.333000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.834016	0.446240	0.008648	1	
211105 14:47:45.975	55.925	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.333000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.750968	0.303394	0.008434	1	
211105 14:47:46.075	56.025	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.589000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.916836	0.272074	0.008241	1	
211105 14:47:46.175	56.125	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.589000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	8.066765	0.382325	0.008398	1	
211105 14:47:46.275	56.225	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.589000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.875304	0.473120	0.008271	1	
211105 14:47:46.375	56.325	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.846000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.783686	0.520469	0.008526	1	
211105 14:47:46.475	56.425	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.846000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.977353	0.304118	0.008440	1	
211105 14:47:46.575	56.525	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-40.846000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.997942	0.293724	0.007980	1	
211105 14:47:46.675	56.625	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.076000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.920479	0.348683	0.008067	1	
211105 14:47:46.775	56.725	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.076000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.674229	0.302822	0.008277	1	
211105 14:47:46.875	56.825	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.076000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.877242	0.233644	0.008127	1	
211105 14:47:46.975	56.925	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.306000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.960657	0.271532	0.007764	1	
211105 14:47:47.075	57.025	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.306000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	8.011117	0.299662	0.008197	1	
211105 14:47:47.175	57.125	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.306000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.941445	0.245865	0.007972	1	
211105 14:47:47.275	57.225	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.563000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.736425	0.313511	0.008263	1	
211105 14:47:47.375	57.325	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.563000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.814721	0.264956	0.008251	1	
211105 14:47:47.475	57.425	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.563000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.912305	0.233441	0.008274	1	
211105 14:47:47.575	57.525	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.793000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.971571	0.312155	0.008266	1	
211105 14:47:47.675	57.625	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.793000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.825559	0.229055	0.008109	1	
211105 14:47:47.775	57.725	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-41.793000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.677154	0.239622	0.008024	1	
211105 14:47:47.875	57.825	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-42.049000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.940263	0.206765	0.007862	1	
211105 14:47:47.975	57.925	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-42.049000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.878070	0.255733	0.008510	1	
211105 14:47:48.075	58.025	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-42.049000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.817400	0.271250	0.008234	1	
211105 14:47:48.175	58.125	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-42.331000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.829033	0.212155	0.007545	1	
211105 14:47:48.275	58.225	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-42.331000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.829102	0.253439	0.007627	1	
211105 14:47:48.375	58.325	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-42.331000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	7.695352	0.231703	0.007569	1	
211105 14:47:48.475	58.425	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-42.561000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.350865	0.234557	0.007232	1	
211105 14:47:48.575	58.525	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-42.561000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	7.158103	0.249495	0.007445	1	
211105 14:47:48.675	58.625	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-42.561000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	6.886759	0.248693	0.007574	1	
211105 14:47:48.775	58.725	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-42.843000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	6.702325	0.343950	0.007362	1	
211105 14:47:48.875	58.825	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-42.843000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	6.664551	0.331433	0.007120	1	
211105 14:47:48.975	58.925	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-42.843000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	6.471509	0.697183	0.007612	1	
211105 14:47:49.075	59.025	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-42.843000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	6.482033	0.681948	0.007090	1	
211105 14:47:49.175	59.125	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-43.099000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.599644	0.385759	0.007710	1	
211105 14:47:49.275	59.225	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-43.099000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.438199	0.283139	0.007527	1	
211105 14:47:49.375	59.325	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-43.099000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.474502	0.272127	0.007402	1	
211105 14:47:49.475	59.425	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-43.381000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.516491	0.502127	0.007117	1	
211105 14:47:49.575	59.525	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-43.381000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.448142	0.304268	0.007739	1	
211105 14:47:49.675	59.625	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-43.381000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.369737	0.489546	0.007547	1	
211105 14:47:49.775	59.725	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-43.381000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.484300	0.335882	0.007445	1	
211105 14:47:49.875	59.825	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-43.611000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	6.504971	0.348483	0.007271	1	
211105 14:47:49.975	59.925	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-43.611000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	6.568877	0.428975	0.007452	1	
211105 14:47:50.075	60.025	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-43.611000	0.000000	8.000000	101.000000	1.000000	12.000000	4.000000	0.000000	0.000000	0.000000	6.453843	0.698574	0.007054	1	
211105 14:47:50.175	60.125	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-43.842000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.474363	0.529328	0.007379	1	
211105 14:47:50.275	60.225	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-43.842000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.572529	0.414540	0.006937	1	
211105 14:47:50.375	60.325	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-43.842000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.459801	0.329264	0.006912	1	
211105 14:47:50.475	60.425	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-44.124000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.477599	0.199588	0.007128	1	
211105 14:47:50.575	60.525	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-44.124000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.435637	0.201550	0.006917	1	
211105 14:47:50.675	60.625	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-44.124000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.612791	0.248886	0.006555	1	
211105 14:47:50.775	60.725	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-44.405000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.489747	0.243629	0.006600	1	
211105 14:47:50.875	60.825	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-44.405000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.434563	0.312094	0.007059	1	
211105 14:47:50.975	60.925	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-44.405000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.569281	0.253083	0.006634	1	
211105 14:47:51.075	61.025	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-44.636000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.540333	0.380687	0.007048	1	
211105 14:47:51.175	61.125	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-44.636000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.402554	0.576031	0.007010	1	
211105 14:47:51.275	61.225	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-44.636000	0.000000	8.000000	101.000000	1.000000	12.000000	3.000000	0.000000	0.000000	0.000000	6.450942	0.233537	0.007097	1	
211105 14:47:51.375	61.325	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-44.892000	0.000000	8.000000	101.000000	1.000000	12.000000	2.000000	0.000000	0.000000	0.000000	6.505328	0.466283	0.006643	1	
211105 14:47:51.475	61.425	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-44.892000	0.000000	8.000000	101.000000	1.000000	12.000000	2.000000	0.000000	0.000000	0.000000	6.374060	0.374749	0.007992	1	
211105 14:47:51.575	61.525	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-44.892000	0.000000	8.000000	101.000000	1.000000	12.000000	2.000000	0.000000	0.000000	0.000000	6.519420	0.359244	0.008090	1	
211105 14:47:51.675	61.625	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-44.892000	0.000000	8.000000	101.000000	1.000000	12.000000	2.000000	0.000000	0.000000	0.000000	6.505661	0.479027	0.007982	1	
211105 14:47:51.775	61.725	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-45.122000	0.000000	8.000000	101.000000	1.000000	12.000000	2.000000	0.000000	0.000000	0.000000	6.526690	0.315055	0.008021	1	
211105 14:47:51.875	61.825	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-45.122000	0.000000	8.000000	101.000000	1.000000	12.000000	2.000000	0.000000	0.000000	0.000000	6.528051	0.264901	0.007016	1	
211105 14:47:51.975	61.925	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-45.379000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.487072	0.341151	0.006707	1	
211105 14:47:52.075	62.025	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-45.379000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.473233	0.263844	0.007985	1	
211105 14:47:52.175	62.125	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-45.379000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.419954	0.400624	0.008212	1	
211105 14:47:52.275	62.225	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-45.609000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.487157	0.394906	0.007845	1	
211105 14:47:52.375	62.325	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-45.609000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.341066	0.603745	0.007567	1	
211105 14:47:52.475	62.425	601.000000	600.000000	48.000000	8.000000	G01	62.900000	-45.609000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.430096	0.795219	0.007603	1	
211105 14:47:52.575	62.525	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-45.840000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.555459	0.717385	0.007258	1	
211105 14:47:52.675	62.625	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-45.840000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.468126	0.487852	0.007332	1	
211105 14:47:52.775	62.725	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-45.840000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.486909	0.271605	0.007288	1	
211105 14:47:52.875	62.825	600.000000	600.000000	48.000000	8.000000	G01	62.900000	-46.096000	0.000000	8.000000	101.000000	1.000000	12.000000	1.000000	0.000000	0.000000	0.000000	6.645726	0.413083	0.007177	1	
